index,person_id,pername1,pername2,sex,dob_day,dob_mon,dob_year,enumcap,enumpc,allInfo
23669,SW461TY015002,MILLIE,ROGERS,F,13.0,12,1974.0,15 YORK ROAD,SW461TY,millierogersf13.0121974.015yorkroadsw461ty
23756,SW465QQ017002,CHLOE,RICHARDSON,F,7.0,7,1962.0,17 SOUTH STREET,SW465QQ,chloerichardsonf7.071962.017southstreetsw465qq
23776,SW500HW004001,SCARLETT,EDWARDS,F,17.0,11,1988.0,4 NEW ROAD,SW500HW,scarlettedwardsf17.0111988.04newroadsw500hw
23839,SW500HX035001,EVE,JENKINS,F,1.0,2,1916.0,35 NEW ROAD,SW500HX,evejenkinsf1.021916.035newroadsw500hx
23860,SW500HY044001,DAISY,HILL,F,22.0,10,1965.0,44 NEW ROAD,SW500HY,daisyhillf22.0101965.044newroadsw500hy
23885,SW500HY051009,ELLIE,HILL,F,10.0,9,1961.0,51 NEW ROAD,SW500HY,elliehillf10.091961.051newroadsw500hy
23896,SW500HZ058004,LEWIS,GIBSON,M,30.0,10,2004.0,58 NEW ROAD,SW500HZ,lewisgibsonm30.0102004.058newroadsw500hz
23899,SW500HZ061001,RILEY,WOOD,M,7.0,4,1980.0,61 NEW ROAD,SW500HZ,rileywoodm7.041980.061newroadsw500hz
23905,SW500HZ062002,DANIEL,DAVIS,M,15.0,5,2003.0,62 NEW ROAD,SW500HZ,danieldavism15.052003.062newroadsw500hz
23912,SW500HZ066001,CHARLOTTE,COLLLNS,F,,6,1997.0,66 NEW ROAD,SW500HZ,charlottecolllnsf61997.066newroadsw500hz
23926,SW500HZ073005,ISLA,ADAMS,F,12.0,2,2010.0,73 NEW ROAD,SW500HZ,islaadamsf12.022010.073newroadsw500hz
23953,SW540RB005001,ABDULLAH,PARKER,M,12.0,8,1935.0,5 SPRINGFIELD ROAD,SW540RB,abdullahparkerm12.081935.05springfieldroadsw540rb
24025,SW540RE050001,,HARRIS,M,6.0,3,1964.0,50 SPRINGFIELD ROAD,SW540RE,harrism6.031964.050springfieldroadsw540re
24044,SW625TD009001,MOHAMMED,MURRAY,M,22.0,9,1929.0,9 QUEEN STREET,SW625TD,mohammedmurraym22.091929.09queenstreetsw625td
24057,SW625TD016001,WILL,BARNES,M,25.0,11,1966.0,16 QUEEN STREET,SW625TD,willbarnesm25.0111966.016queenstreetsw625td
24060,SW625TD018002,EMILY,COX,F,28.0,10,1990.0,18 QUEEN STREET,SW625TD,emilycoxf28.0101990.018queenstreetsw625td
24065,SW625TD020001,LOGAM,THOMSOM,M,16.0,7,1986.0,20 QUEEN STREET,SW625TD,logamthomsomm16.071986.020queenstreetsw625td
24103,SW744QX015003,LILLY,ADAMS,F,23.0,10,1993.0,15 FOREST ROAD,SW744QX,lillyadamsf23.0101993.015forestroadsw744qx
24147,SW744QY034002,BRADLEY,WOOD,M,20.0,12,1953.0,34 FOREST ROAD,SW744QY,bradleywoodm20.0121953.034forestroadsw744qy
24157,SW744QY038001,TYLER,LHAPMAN,M,20.0,11,1978.0,38 FOREST ROAD,SW744QY,tylerlhapmanm20.0111978.038forestroadsw744qy
24163,SW744QY041001,MASON,BELL,M,29.0,5,1934.0,41 FOREST ROAD,SW744QY,masonbellm29.051934.041forestroadsw744qy
24166,SW744QY044001,RHMED,GRRHRM,M,,6,1980.0,44 FOREST ROAD,SW744QY,rhmedgrrhrmm61980.044forestroadsw744qy
24171,SW744QY045001,GEORGIA,GGARK,F,20.0,8,1957.0,45 FOREST ROAD,SW744QY,georgiaggarkf20.081957.045forestroadsw744qy
24208,SW744QZ065001,MAX,LEE,M,3.0,10,1916.0,65 FOREST ROAD,SW744QZ,maxleem3.0101916.065forestroadsw744qz
24222,SW744QZ070003,LILY,COLLINS,,26.0,3,2005.0,70 FOREST ROAD,SW744QZ,lilycollins26.032005.070forestroadsw744qz
24284,SW75TR029005,CALLUM,HUNT,M,7.0,7,1993.0,29 HIGHFIELD ROAD,SW75TR,callumhuntm7.071993.029highfieldroadsw75tr
24320,SW75TR045003,JAYDEN,COOK,M,12.0,1,2010.0,45 HIGHFIELD ROAD,SW75TR,jaydencookm12.012010.045highfieldroadsw75tr
24415,SW75TT082002,ELLA,EVANS,F,11.0,9,1956.0,82 HIGHFIELD ROAD,SW75TT,ellaevansf11.091956.082highfieldroadsw75tt
24476,SW75TU112002,,HALL,F,4.0,7,1935.0,112 HIGHFIELD ROAD,SW75TU,hallf4.071935.0112highfieldroadsw75tu
24485,SW791GH005002,LRYLR,WOOD,F,29.0,2,1946.0,5 NORTH STREET,SW791GH,lrylrwoodf29.021946.05northstreetsw791gh
24565,SW844YT007002,SEAN,HUGHES,M,4.0,6,1988.0,7 STATION ROAD,SW844YT,seanhughesm4.061988.07stationroadsw844yt
24623,SW844YU039001,FREYA,FOSTER,F,11.0,2,1943.0,39 STATION ROAD,SW844YU,freyafosterf11.021943.039stationroadsw844yu
24647,SW844YW049002,LIAM,MITCHELL,M,17.0,9,1932.0,49 STATION ROAD,SW844YW,liammitchellm17.091932.049stationroadsw844yw
24685,SW844YX067002,JULIA,BELL,F,1.0,6,1924.0,67 STATION ROAD,SW844YX,juliabellf1.061924.067stationroadsw844yx
24737,SW844YY098001,LOUIE,PRICE,M,19.0,9,1986.0,98 STATION ROAD,SW844YY,louiepricem19.091986.098stationroadsw844yy
24742,SW844YY100001,SAMUEL,LLOYD,M,30.0,1,1976.0,100 STATION ROAD,SW844YY,samuellloydm30.011976.0100stationroadsw844yy
24774,SW844YZ117001,LEWIS,ROBERTS,M,24.0,12,1955.0,117 STATION ROAD,SW844YZ,lewisrobertsm24.0121955.0117stationroadsw844yz
24783,SW844YZ120001,BLAKE,CLARK,M,26.0,5,1984.0,120 STATION ROAD,SW844YZ,blakeclarkm26.051984.0120stationroadsw844yz
24845,SW937XN002001,BOBBY,CLARKE,M,13.0,7,1922.0,2 WOODLANDS ROAD,SW937XN,bobbyclarkem13.071922.02woodlandsroadsw937xn
24859,SW937XN012003,OLIVER,WOOD,M,15.0,4,1995.0,12 WOODLANDS ROAD,SW937XN,oliverwoodm15.041995.012woodlandsroadsw937xn
24875,SW937XN021003,BENJAMIN,ROGERS,M,7.0,9,2004.0,21 WOODLANDS ROAD,SW937XN,benjaminrogersm7.092004.021woodlandsroadsw937xn
24880,SW937XP025002,MATTHEW,KELLY,M,9.0,1,1920.0,25 WOODLANDS ROAD,SW937XP,matthewkellym9.011920.025woodlandsroadsw937xp
24915,SW93NF001001,AMELIE,EDWARDS,F,25.0,6,1970.0,1 GROVE ROAD,SW93NF,amelieedwardsf25.061970.01groveroadsw93nf
24918,SW93NF003001,LILY,HILLS,F,7.0,8,1968.0,3 GROVE ROAD,SW93NF,lilyhillsf7.081968.03groveroadsw93nf
24938,SW93NF016004,ISAAO,GRAHAM,M,26.0,3,2007.0,16 GROVE ROAD,SW93NF,isaaograhamm26.032007.016groveroadsw93nf
24951,SW93NF021003,BEN,EVANS,M,,3,1986.0,21 GROVE ROAD,SW93NF,benevansm31986.021groveroadsw93nf
25028,SW946ZD011001,NIAMH,COOK,F,18.0,11,1968.0,11 MAIN ROAD,SW946ZD,niamhcookf18.0111968.011mainroadsw946zd
25068,SW946ZE031004,EMMA,BICHABDSON,F,14.0,12,1987.0,31 MAIN ROAD,SW946ZE,emmabichabdsonf14.0121987.031mainroadsw946ze
25085,SW946ZE040002,POPPY,KNIGHT,F,4.0,12,1972.0,40 MAIN ROAD,SW946ZE,poppyknightf4.0121972.040mainroadsw946ze
25094,SW946ZF046002,CHRISTOPHER,MASON,M,14.0,5,1940.0,46 MAIN ROAD,SW946ZF,christophermasonm14.051940.046mainroadsw946zf
25118,SW946ZF056002,GRACIE,LEWIS,F,8.0,10,1927.0,56 MAIN ROAD,SW946ZF,gracielewisf8.0101927.056mainroadsw946zf
25122,SW946ZF058005,ALEXANDER,RLCHARDSON,M,10.0,7,1980.0,58 MAIN ROAD,SW946ZF,alexanderrlchardsonm10.071980.058mainroadsw946zf
25137,SW988AF001002,AMY,PHILLIPS,F,18.0,11,2006.0,1 PARK ROAD,SW988AF,amyphillipsf18.0112006.01parkroadsw988af
25151,SW988AF008001,THEO,CEE,M,18.0,6,1959.0,8 PARK ROAD,SW988AF,theoceem18.061959.08parkroadsw988af
25168,SW988AF015003,FRASER,RICHARDSON,M,24.0,11,2004.0,15 PARK ROAD,SW988AF,fraserrichardsonm24.0112004.015parkroadsw988af
25183,SW988AF023001,HARRIET,REID,F,9.0,8,1930.0,23 PARK ROAD,SW988AF,harrietreidf9.081930.023parkroadsw988af
25217,SW988AG039002,LLLLLE,KMLGHT,F,20.0,9,1967.0,39 PARK ROAD,SW988AG,lllllekmlghtf20.091967.039parkroadsw988ag
25237,SW988AH048002,AMY,GRAY,F,19.0,6,1969.0,48 PARK ROAD,SW988AH,amygrayf19.061969.048parkroadsw988ah
25243,SW988AH051001,WILLIAM,LEWIS,M,21.0,12,1954.0,51 PARK ROAD,SW988AH,williamlewism21.0121954.051parkroadsw988ah
25252,SW988AH054002,ELLA,KING,F,29.0,2,1977.0,54 PARK ROAD,SW988AH,ellakingf29.021977.054parkroadsw988ah
25277,SW988AH069001,EWAN,KING,M,20.0,11,1983.0,69 PARK ROAD,SW988AH,ewankingm20.0111983.069parkroadsw988ah
25283,SW988AJ071001,BENJAMIN,MURPMY,M,24.0,11,1966.0,71 PARK ROAD,SW988AJ,benjaminmurpmym24.0111966.071parkroadsw988aj
25308,SW988AJ087002,ISABELLA,COOK,F,8.0,2,1983.0,87 PARK ROAD,SW988AJ,isabellacookf8.021983.087parkroadsw988aj
25318,SW990JE006001,MOHAMED,CCABKE,M,25.0,11,1955.0,6 ALBERT STREET,SW990JE,mohamedccabkem25.0111955.06albertstreetsw990je
25322,SW990JE006005,LIAM,CLARKE,M,28.0,3,1980.0,6 ALBERT STREET,SW990JE,liamclarkem28.031980.06albertstreetsw990je
